image_id,split,label,stress_ratio,valid_area,stressed_area,has_planter_skip
AD3XUE92P_2534-14088-3046-14600,train,1,0.166634,222397,37059,False
G4C6LXNQI_2771-3462-3283-3974,train,1,0.119209,262144,31250,False
BL82HKNC4_4399-9836-4911-10348,train,1,0.137547,262144,36057,False
LAQC7ZJ8Z_1779-3832-2291-4344,train,2,0.820553,262144,215103,False
4AZJLIGYZ_7757-3415-8269-3927,train,0,0.025127,262144,6587,False
GID71T4G7_7621-4237-8133-4749,train,2,0.464611,262144,121795,False
BJ4WKAT7J_6035-3732-6547-4244,train,0,0.0,-1,0,False
XYWX9HP8F_1035-1431-1547-1943,train,1,0.301464,262144,79027,False
Q1PVN4ABJ_10305-4945-10817-5457,train,1,0.110073,262144,28855,False
Q99ZHNI1H_4894-1283-5406-1795,train,0,0.0,-1,0,False
LHE21QVHU_2729-8294-3241-8806,train,0,0.0,-1,0,False
IAKEC2VUR_1267-5721-1779-6233,train,0,0.028496,262144,7470,False
CBP6VRX4X_4000-2165-4512-2677,train,2,-1.0,-1,-1,True
1HBK68KTK_5238-15959-5750-16471,train,1,0.258221,262144,67691,False
2CRC6AJW8_4580-8560-5092-9072,train,1,0.15976,262144,41880,False
8TIZDYUUL_3033-1000-3545-1512,train,2,-1.0,-1,-1,True
H2I4AU9IL_6088-923-6600-1435,train,2,-1.0,-1,-1,True
NEIZVU3KN_6239-6221-6751-6733,train,0,0.082829,229497,19009,False
WHMVN3CUI_3817-5097-4329-5609,train,0,0.052548,250763,13177,False
2CRC6AJW8_7140-9072-7652-9584,train,1,0.290199,262144,76074,False
46FG2N7QJ_3530-3836-4042-4348,train,2,0.414429,262144,108640,False
VM41WRAYA_3542-4284-4054-4796,train,2,0.517788,127842,66195,False
J1H3P1LDC_4204-3358-4716-3870,train,0,0.078938,243051,19186,False
WHMVN3CUI_1854-8373-2366-8885,train,1,0.103132,172226,17762,False
2FPNYIQY1_1423-8169-1935-8681,train,2,0.72562,262144,190217,False
6XK1QLCDN_3946-8195-4458-8707,train,2,-1.0,-1,-1,True
T4DLVLKZ6_2440-5090-2952-5602,train,2,-1.0,-1,-1,True
D3KUPVKRK_4693-480-5205-992,train,2,-1.0,-1,-1,True
19CTIZCIH_564-1043-1076-1555,train,2,-1.0,-1,-1,True
VM41WRAYA_1847-8156-2359-8668,train,0,0.032665,262144,8563,False
X3TCZMYRZ_3925-2071-4437-2583,train,0,0.086488,180800,15637,False
8VA2XC7VU_2576-2232-3088-2744,train,1,0.101933,262144,26721,False
YY8EPIW1C_11799-4743-12311-5255,train,1,0.124587,250274,31181,False
TI1FAXII3_4422-2498-4934-3010,train,1,0.176676,174195,30776,False
YY8EPIW1C_8872-1044-9384-1556,train,1,0.12112,262144,31751,False
LAQC7ZJ8Z_5091-9803-5603-10315,train,2,0.541069,262144,141838,False
ZQK4KNNTQ_7624-7854-8136-8366,train,0,0.080183,169275,13573,False
KWCUKVTJ4_1580-1384-2092-1896,train,0,0.011383,262144,2984,False
FJBQLWJF3_2290-2343-2802-2855,train,2,0.819778,262144,214900,False
IVX6I8HZ1_1952-3559-2464-4071,train,2,0.43605,262144,114308,False
NZ9MAMQG8_1873-5492-2385-6004,train,1,0.253166,262144,66366,False
Z3DMHMQB8_1327-2257-1839-2769,train,2,0.544584,256278,139565,False
EAEZWJNI6_8667-2034-9179-2546,train,1,0.22791,220736,50308,False
KJJIILQZN_1321-3117-1833-3629,train,1,0.219902,262144,57646,False
8TIZDYUUL_1539-2065-2051-2577,train,2,-1.0,-1,-1,True
UK4VDJ8R7_4488-5404-5000-5916,train,2,-1.0,-1,-1,True
L8H19QDM6_6868-1255-7380-1767,train,1,0.320702,262144,84070,False
GF6WCMTEL_2042-1390-2554-1902,train,2,-1.0,-1,-1,True
4P4AUMFHJ_4739-1283-5251-1795,train,0,0.0,-1,0,False
WVLNWZ83A_2720-4291-3232-4803,train,0,0.049709,262144,13031,False
Z9CQA7FUT_1210-5086-1722-5598,train,0,0.019958,262144,5232,False
8JRF638HH_756-3041-1268-3553,train,1,0.169624,178259,30237,False
PEH9PYTG2_1053-8118-1565-8630,train,2,-1.0,-1,-1,True
YY8EPIW1C_9181-18914-9693-19426,train,2,0.872177,262144,228636,False
T641V988J_3947-13819-4459-14331,train,1,0.281616,262144,73824,False
3CPYLP42D_599-2445-1111-2957,train,1,0.242751,205420,49866,False
69EDUL8CU_2105-756-2617-1268,train,0,0.012497,262144,3276,False
DEHW8FUIB_5023-1909-5535-2421,train,0,0.078865,262144,20674,False
GTLUAY7IY_6093-3675-6605-4187,train,1,0.342537,262144,89794,False
FLB76MIHM_1883-1348-2395-1860,train,0,0.018438,234080,4316,False
ND4EHNNG3_6414-1388-6926-1900,train,1,0.259502,262144,68027,False
HH1L2XBC2_709-3908-1221-4420,train,1,0.264858,241152,63871,False
KJYY3C447_410-3307-922-3819,train,2,-1.0,-1,-1,True
MTTWHAFPN_684-4216-1196-4728,train,1,0.282389,170619,48181,False
EEND1VJN9_2762-606-3274-1118,train,1,0.169765,221483,37600,False
2L3ZGKHJL_2187-7406-2699-7918,train,0,0.081986,260654,21370,False
9UH84W49V_4467-16851-4979-17363,train,2,0.811043,262144,212610,False
LAQC7ZJ8Z_5842-7812-6354-8324,train,1,0.171978,262144,45083,False
YY8EPIW1C_5085-13282-5597-13794,train,2,0.875866,262144,229603,False
BL82HKNC4_4412-3021-4924-3533,train,2,0.444946,262144,116640,False
2L3ZGKHJL_2632-3137-3144-3649,train,0,0.08461,262144,22180,False
KDWEVLH7Z_923-10531-1435-11043,train,1,0.355372,169580,60264,False
DNRD29DJZ_346-13560-858-14072,train,0,0.05854,98378,5759,False
J4IXXECHN_2327-1502-2839-2014,train,1,0.096167,234810,22581,False
EQMCXGEXF_2183-4273-2695-4785,train,2,0.718627,215870,155130,False
XRHWLWTAN_5603-1611-6115-2123,train,1,0.337257,262144,88410,False
IAKEC2VUR_3748-4887-4260-5399,train,1,0.248518,199925,49685,False
VM41WRAYA_1501-6029-2013-6541,train,2,0.451927,262144,118470,False
VVGANF381_3890-4384-4402-4896,train,1,0.17184,226304,38888,False
GID71T4G7_2960-1880-3472-2392,train,2,0.593864,260777,154866,False
BL82HKNC4_3305-5940-3817-6452,train,2,0.605011,262144,158600,False
NWTIEC88G_3842-5910-4354-6422,train,2,0.518372,262144,135888,False
G9B6JET91_4496-3981-5008-4493,train,0,0.0,-1,0,False
YVU8YPCDR_9084-7692-9596-8204,train,0,0.068008,262144,17828,False
PH18H49HH_3052-2843-3564-3355,train,0,0.0,-1,0,False
KIEYM7TBK_4199-5903-4711-6415,train,0,0.0,-1,0,False
KDWEVLH7Z_2406-6330-2918-6842,train,0,0.045071,262144,11815,False
YY8EPIW1C_9626-13157-10138-13669,train,2,0.417931,262144,109558,False
32RXNG4RV_1594-1337-2106-1849,train,0,0.023529,262144,6168,False
LAQC7ZJ8Z_8517-11047-9029-11559,train,1,0.296289,256928,76125,False
L9WB8LI6U_3738-600-4250-1112,train,0,0.083996,155352,13049,False
KTJRTW94V_3850-749-4362-1261,train,1,0.144023,249530,35938,False
EK9LATEHM_981-1763-1493-2275,train,2,0.408274,140026,57169,False
7ENI7QZE1_4444-6977-4956-7489,train,0,0.0,-1,0,False
XQ64HH2IN_1317-863-1829-1375,train,1,0.126617,262144,33192,False
3FJMLWRT2_738-795-1250-1307,train,0,0.0,-1,0,False
9UH84W49V_6541-16873-7053-17385,train,0,0.05127,262144,13440,False
48QAVHCG1_8139-7183-8651-7695,train,2,-1.0,-1,-1,True
7XM38FLV7_3947-5300-4459-5812,train,1,0.197899,262144,51878,False
DAHLJKA2W_1438-6828-1950-7340,train,0,0.059006,262144,15468,False
UY9ARPBUH_4205-3561-4717-4073,train,0,0.065697,228487,15011,False
2CRC6AJW8_6116-9584-6628-10096,train,2,0.909498,200228,182107,False
7RELT2YC7_4069-8511-4581-9023,train,2,0.663116,262144,173832,False
Y6UDNUNDT_3979-2594-4491-3106,train,1,0.390289,262144,102312,False
ZU44K4P2E_6216-6889-6728-7401,train,0,0.027012,262144,7081,False
IAKEC2VUR_12123-4270-12635-4782,train,2,0.609868,182715,111432,False
WYZ641E9J_9022-1931-9534-2443,train,1,0.095303,262144,24983,False
29PWCB1DI_4179-8251-4691-8763,train,2,0.613695,199948,122707,False
4VUQI7PW6_3747-3218-4259-3730,train,0,0.072136,262144,18910,False
V11RW9464_6433-2282-6945-2794,train,2,0.57008,262144,149443,False
293ADK9PX_5887-2205-6399-2717,train,0,0.029148,262144,7641,False
4N9DE4EMH_19458-5495-19970-6007,train,0,0.0,-1,0,False
KJJIILQZN_2861-7922-3373-8434,train,1,0.124824,260728,32545,False
URHLHU3HP_2338-8511-2850-9023,train,0,0.012169,262144,3190,False
L24AEPLAK_6454-8285-6966-8797,train,0,0.0,-1,0,False
TDA4CNI28_887-8414-1399-8926,train,0,0.010902,129239,1409,False
GTLUAY7IY_6625-778-7137-1290,train,1,0.39996,262144,104847,False
4VUQI7PW6_2712-4310-3224-4822,train,0,0.037403,262144,9805,False
GID71T4G7_6544-3928-7056-4440,train,2,0.778446,262144,204065,False
M8PJ2RQGG_3945-4744-4457-5256,train,0,0.029519,143330,4231,False
DRTG1HAUZ_5559-3206-6071-3718,train,2,0.435741,262144,114227,False
2Z1E64RXM_5892-3608-6404-4120,train,2,-1.0,-1,-1,True
RCAHLJTZQ_6386-8460-6898-8972,train,1,0.267214,221212,59111,False
WVLNWZ83A_4781-8369-5293-8881,train,0,0.045414,201481,9150,False
L9WB8LI6U_3673-3737-4185-4249,train,0,0.028175,262144,7386,False
P32DZ3U8D_796-854-1308-1366,train,0,0.013578,174176,2365,False
18UICGW9F_4411-433-4923-945,train,0,0.0,-1,0,False
MZHBD8IXL_7513-3573-8025-4085,train,2,-1.0,-1,-1,True
YY8EPIW1C_7375-4535-7887-5047,train,2,0.486732,262144,127594,False
1TB7MNWD8_8708-7168-9220-7680,train,2,0.793014,191230,151648,False
YFGBEE414_1159-1078-1671-1590,train,0,0.065979,262144,17296,False
RJVTM4Q6P_1191-1026-1703-1538,train,0,0.086873,226572,19683,False
7BK2C76RL_1526-2052-2038-2564,train,1,0.302147,262144,79206,False
1LVU94MUU_2908-4109-3420-4621,train,2,0.604198,262144,158387,False
2FPNYIQY1_2811-3624-3323-4136,train,1,0.156235,262144,40956,False
TD62ZP6DW_4302-3850-4814-4362,train,2,-1.0,-1,-1,True
XYWX9HP8F_8417-2338-8929-2850,train,1,0.31509,211162,66535,False
6ZYTV7YFE_3181-10478-3693-10990,train,1,0.168751,262144,44237,False
8LK6KEGMI_7553-1167-8065-1679,train,2,0.85735,229590,196839,False
UYY79YV6N_2715-3364-3227-3876,train,0,0.056206,262144,14734,False
32RXNG4RV_3642-1849-4154-2361,train,1,0.130444,262144,34195,False
AE6P74XLF_5746-3126-6258-3638,train,2,-1.0,-1,-1,True
KDWEVLH7Z_3348-3254-3860-3766,train,1,0.205189,262144,53789,False
77D9ND9BM_4873-8381-5385-8893,train,1,0.28019,262144,73450,False
8HW1LA37V_4404-12131-4916-12643,train,0,0.0,-1,0,False
BREKE1HXW_2273-3852-2785-4364,train,0,0.082197,163072,13404,False
PLWCC328E_6536-3899-7048-4411,train,2,-1.0,-1,-1,True
3FJMLWRT2_1898-3697-2410-4209,train,0,0.0,-1,0,False
APLGBHQDU_7436-7392-7948-7904,train,0,0.07819,262144,20497,False
EGJLCN8UC_1226-996-1738-1508,train,0,0.077694,262144,20367,False
2FPNYIQY1_4859-4136-5371-4648,train,2,0.595404,136089,81028,False
HXAKBCBWD_8274-834-8786-1346,train,2,0.475296,262144,124596,False
ENCWB3M63_1922-2495-2434-3007,train,1,0.2924,262144,76651,False
FJBQLWJF3_2248-7935-2760-8447,train,0,0.049675,262144,13022,False
9EG28WW3R_4334-5115-4846-5627,train,1,0.103134,113706,11727,False
UYY79YV6N_3739-3364-4251-3876,train,2,0.413818,262144,108480,False
3CPYLP42D_1100-1844-1612-2356,train,1,0.168097,238601,40108,False
ND4EHNNG3_10833-5462-11345-5974,train,0,0.068323,152277,10404,False
9UH84W49V_8543-15508-9055-16020,train,0,0.015736,262144,4125,False
ZXFCDEDU4_7310-2178-7822-2690,train,0,0.0,-1,0,False
YHUMKZZA1_6486-11046-6998-11558,train,2,-1.0,-1,-1,True
1LVU94MUU_5527-5364-6039-5876,train,2,0.812496,262144,212991,False
NWTIEC88G_3469-7926-3981-8438,train,1,0.229156,262144,60072,False
UY9ARPBUH_1779-3599-2291-4111,train,2,0.80468,262144,210942,False
F2XWHDV7G_4041-4062-4553-4574,train,0,0.085648,262144,22452,False
GTLUAY7IY_6093-2651-6605-3163,train,1,0.145065,262144,38028,False
ZMGGNMML1_6895-8601-7407-9113,train,2,0.823615,181444,149440,False
B6HTKJXHY_4005-2197-4517-2709,train,2,0.518681,262144,135969,False
A2GW8JMYA_4354-13702-4866-14214,train,1,0.098579,262144,25842,False
MJZC8N4AR_2575-421-3087-933,train,1,0.277108,190135,52688,False
A9YB9Y2LA_1120-2570-1632-3082,train,2,0.501411,242304,121494,False
39RAEEL3I_8571-3394-9083-3906,train,2,-1.0,-1,-1,True
Y6UDNUNDT_2066-2304-2578-2816,train,0,0.074261,262144,19467,False
MKJ1XWI1F_1423-4251-1935-4763,train,1,0.268986,262144,70513,False
FAECKMHEI_6521-14791-7033-15303,train,0,0.065819,262144,17254,False
DWL1ZGARL_4652-3298-5164-3810,train,2,-1.0,-1,-1,True
KXU1VVZKG_529-4640-1041-5152,train,2,-1.0,-1,-1,True
2FPNYIQY1_3836-554-4348-1066,train,1,0.266091,175910,46808,False
1L7F6F74T_3254-1994-3766-2506,train,1,0.240978,179377,43226,False
EQMCXGEXF_647-11953-1159-12465,train,1,0.136411,108430,14791,False
YY8EPIW1C_12203-1888-12715-2400,train,1,0.294472,262144,77194,False
Z6IT34XRB_1642-7002-2154-7514,train,0,0.067696,262144,17746,False
RCAHLJTZQ_7410-8460-7922-8972,train,1,0.206853,223918,46318,False
FAECKMHEI_6521-14279-7033-14791,train,1,0.272659,262144,71476,False
IAKEC2VUR_10514-4584-11026-5096,train,1,0.266951,235496,62866,False
Y6UDNUNDT_763-2521-1275-3033,train,0,0.080239,243509,19539,False
WJZJEE14I_1855-4127-2367-4639,train,1,0.336632,262144,88246,False
F2XWHDV7G_1662-4279-2174-4791,train,1,0.304909,262144,79930,False
JQ3IIMYWU_1420-3924-1932-4436,train,1,0.102936,262144,26984,False
Q99ZHNI1H_4432-5099-4944-5611,train,0,0.0,-1,0,False
2FPNYIQY1_4859-5160-5371-5672,train,2,0.948357,120327,114113,False
PTM4JLPBC_2980-11389-3492-11901,train,2,-1.0,-1,-1,True
VJ2AGCK2I_1662-3091-2174-3603,train,1,0.185695,215008,39926,False
EJFKK1GL2_8340-4159-8852-4671,train,0,0.0,-1,0,False
XQ3IEWURW_1628-3678-2140-4190,train,0,0.032499,152807,4966,False
BL82HKNC4_4412-3533-4924-4045,train,0,0.042641,262144,11178,False
TJLUTQNNK_3017-8155-3529-8667,train,1,0.108383,262144,28412,False
EQMCXGEXF_2183-9393-2695-9905,train,2,0.759304,262144,199047,False
LHE21QVHU_3134-5336-3646-5848,train,0,0.0,-1,0,False
39FDAB3FH_5855-5384-6367-5896,train,2,-1.0,-1,-1,True
WVLNWZ83A_1066-1925-1578-2437,train,1,0.138762,232485,32260,False
YVU8YPCDR_7803-5210-8315-5722,train,0,0.035858,261979,9394,False
YY8EPIW1C_10597-14344-11109-14856,train,1,0.404285,262144,105981,False
46FG2N7QJ_2673-1400-3185-1912,train,2,0.654808,262144,171654,False
9UH84W49V_1158-12351-1670-12863,train,0,0.065693,262144,17221,False
KXRJVPFEJ_4335-2325-4847-2837,train,0,0.038115,206558,7873,False
4AZJLIGYZ_7035-4586-7547-5098,train,1,0.360237,262144,94434,False
WIVVETMAY_4759-1529-5271-2041,train,2,0.920424,196315,180693,False
EGJLCN8UC_3189-2631-3701-3143,train,1,0.103665,179993,18659,False
KG7Y6Z6M4_7281-1787-7793-2299,train,1,0.110168,262144,28880,False
F9LBQ8VDV_3432-3253-3944-3765,train,0,0.078443,192064,15066,False
B8QNAIBQJ_566-3514-1078-4026,train,1,0.169986,254762,43306,False
RHAACZNVV_4355-1588-4867-2100,train,0,0.0,-1,0,False
NYIXWWPDF_2752-7362-3264-7874,train,2,0.585041,162768,95226,False
V4Z1PP9A9_1259-3303-1771-3815,train,1,0.196678,262144,51558,False
UY9ARPBUH_1645-4585-2157-5097,train,2,0.494231,173508,85753,False
UYY79YV6N_3739-2852-4251-3364,train,2,0.621731,262144,162983,False
8JHN19XIP_3054-7229-3566-7741,train,1,0.264557,262144,69352,False
32RXNG4RV_4376-3686-4888-4198,train,0,0.036575,262144,9588,False
KXU1VVZKG_1403-886-1915-1398,train,0,0.074488,178162,13271,False
2L3ZGKHJL_3732-2963-4244-3475,train,0,0.032516,262144,8524,False
P7AV2CW67_4406-5735-4918-6247,train,0,0.019186,222970,4278,False
YU8K8K34D_4537-2040-5049-2552,train,2,-1.0,-1,-1,True
Y3RA9WAPY_2579-2681-3091-3193,train,1,0.143333,262144,37574,False
I3JTFQK9H_2771-3233-3283-3745,train,0,0.0,-1,0,False
KWCUKVTJ4_4212-3433-4724-3945,train,0,0.044095,222907,9829,False
KJJIILQZN_640-8128-1152-8640,train,1,0.365604,151136,55256,False
W8YE3MK71_905-1288-1417-1800,train,1,0.115748,259097,29990,False
EAEZWJNI6_475-498-987-1010,train,2,0.469287,232849,109273,False
P27BED27V_7974-2663-8486-3175,train,2,-1.0,-1,-1,True
YY8EPIW1C_4264-2068-4776-2580,train,1,0.199047,262144,52179,False
IVX6I8HZ1_2464-4071-2976-4583,train,2,0.584408,262144,153199,False
Y3RA9WAPY_4596-7600-5108-8112,train,0,0.058539,232579,13615,False
EHAGBKZJ9_2755-782-3267-1294,train,2,-1.0,-1,-1,True
TRR63ZEUY_4364-5841-4876-6353,train,1,0.251842,262144,66019,False
YY8EPIW1C_4750-16313-5262-16825,train,2,0.439522,262144,115218,False
9Z9GP8D4A_3462-6515-3974-7027,train,1,0.33886,262144,88830,False
LPQZATNKM_3961-1459-4473-1971,train,1,0.108685,262144,28491,False
XT41Q8F7B_2016-2598-2528-3110,train,1,0.142597,262144,37381,False
M2DTHGIVK_3165-1779-3677-2291,train,0,0.0,-1,0,False
DAHLJKA2W_2622-8404-3134-8916,train,0,0.02125,165602,3519,False
NWTIEC88G_4111-6092-4623-6604,train,2,0.624275,262144,163650,False
YY8EPIW1C_10205-15842-10717-16354,train,2,0.593697,262144,155634,False
23RZNXAXM_8162-1169-8674-1681,train,1,0.146698,262144,38456,False
J9PK1M3HW_4550-8178-5062-8690,train,1,0.200778,139278,27964,False
Q2AG7DKCX_10635-5670-11147-6182,train,1,0.201729,262144,52882,False
KDWEVLH7Z_2627-7058-3139-7570,train,1,0.312145,262144,81827,False
AMBEDAYEG_3311-4109-3823-4621,train,0,0.076122,262144,19955,False
EAEZWJNI6_8667-498-9179-1010,train,2,0.911963,174551,159184,False
NWTIEC88G_3430-2517-3942-3029,train,1,0.251884,262144,66030,False
ND4EHNNG3_9859-4778-10371-5290,train,2,0.451681,168940,76307,False
GTLUAY7IY_6113-2314-6625-2826,train,1,0.289917,262144,76000,False
BL82HKNC4_2188-1369-2700-1881,train,0,0.044853,262144,11758,False
ND4EHNNG3_4907-4491-5419-5003,train,1,0.136703,262144,35836,False
MTTWHAFPN_690-3019-1202-3531,train,1,0.333635,215739,71978,False
RJVTM4Q6P_3304-3995-3816-4507,train,0,0.06931,203810,14126,False
B6ALDBGLM_4790-4661-5302-5173,train,2,-1.0,-1,-1,True
2L3ZGKHJL_1608-2481-2120-2993,train,0,0.048889,262144,12816,False
Z2PE8QPQM_5786-3867-6298-4379,train,0,0.018307,262144,4799,False
P9PF7CXJ8_5051-1334-5563-1846,train,1,0.148705,262144,38982,False
GID4ZQ2CE_7074-733-7586-1245,train,1,0.258694,262144,67815,False
KZQW2VB7A_3241-4934-3753-5446,train,0,0.042733,251119,10731,False
B6HTKJXHY_3493-1173-4005-1685,train,1,0.317894,262144,83334,False
BL82HKNC4_2876-4557-3388-5069,train,0,0.024063,262144,6308,False
74TM3V7C1_2803-3384-3315-3896,train,1,0.102806,262144,26950,False
UZ1LRR6XL_1636-8124-2148-8636,train,0,0.044804,262144,11745,False
YY8EPIW1C_11621-15368-12133-15880,train,2,0.852367,262144,223443,False
2Z1E64RXM_6916-3608-7428-4120,train,2,-1.0,-1,-1,True
Z9CQA7FUT_3952-6570-4464-7082,train,0,0.024635,262144,6458,False
Q1PVN4ABJ_2431-7834-2943-8346,train,1,0.108295,262144,28389,False
HGIUEFX7R_1755-3430-2267-3942,train,2,-1.0,-1,-1,True
BFLBNW4AZ_2816-2865-3328-3377,train,1,0.221661,262144,58107,False
QHMLGBFVF_3584-1944-4096-2456,train,0,0.026928,262144,7059,False
BP1ZHWMXK_5186-6975-5698-7487,train,2,-1.0,-1,-1,True
8U6TJWBGD_5008-6312-5520-6824,train,2,0.477203,262144,125096,False
883R2ZBHH_2131-5474-2643-5986,train,0,0.0,-1,0,False
T641V988J_2574-13396-3086-13908,train,1,0.222832,262144,58414,False
YJ9RN6WDX_4397-2406-4909-2918,train,0,0.093401,243777,22769,False
FWPBP7FL2_5335-3030-5847-3542,train,0,0.08828,262144,23142,False
NYIXWWPDF_2981-7062-3493-7574,train,2,0.765921,167354,128180,False
HIQ7X77LW_2668-8352-3180-8864,train,1,0.201296,224257,45142,False
6FQK4EMIY_3533-3695-4045-4207,train,2,0.828899,262144,217291,False
Q1PVN4ABJ_12159-5468-12671-5980,train,1,0.170155,262144,44605,False
92RYD9C1Q_5310-722-5822-1234,train,0,0.083666,191213,15998,False
KJJIILQZN_3746-2147-4258-2659,train,2,0.656925,262144,172209,False
T89JYE12U_8251-7525-8763-8037,train,1,0.128834,262144,33773,False
CDFIHH1UC_7914-3572-8426-4084,train,2,0.764235,131275,100325,False
RVLMWM9ZB_4696-4111-5208-4623,train,2,-1.0,-1,-1,True
AE6P74XLF_7974-5968-8486-6480,train,0,0.061936,219823,13615,False
RJVTM4Q6P_1188-3353-1700-3865,train,0,0.039412,261999,10326,False
T89JYE12U_19022-7926-19534-8438,train,0,0.010357,262144,2715,False
URHLHU3HP_2639-7005-3151-7517,train,1,0.10836,262144,28406,False
ZRWHRKHZG_1141-8479-1653-8991,train,1,0.258719,259869,67233,False
DWL1ZGARL_2240-8152-2752-8664,train,2,-1.0,-1,-1,True
CF3NMU7HX_2906-3994-3418-4506,train,2,0.516545,139593,72106,False
NYIXWWPDF_2666-1848-3178-2360,train,2,0.620506,262144,162662,False
91MB8NI61_1921-620-2433-1132,train,1,0.307867,193392,59539,False
B6ALDBGLM_7629-4375-8141-4887,train,2,-1.0,-1,-1,True
ZRWHRKHZG_2992-7482-3504-7994,train,1,0.156734,262144,41087,False
WVLNWZ83A_3656-4657-4168-5169,train,0,0.010071,262144,2640,False
Y2UGGWGZR_3970-1723-4482-2235,train,0,0.043635,259977,11344,False
YY8EPIW1C_9181-14306-9693-14818,train,0,0.092079,262144,24138,False
DQ4AMC9CJ_6385-1369-6897-1881,train,2,-1.0,-1,-1,True
DRTG1HAUZ_7095-1670-7607-2182,train,2,0.902924,262144,236696,False
1LJQVM8TW_7077-1322-7589-1834,train,1,0.355771,262124,93256,False
EAEZWJNI6_5595-2034-6107-2546,train,0,0.059361,262144,15561,False
4TBA3HCXG_4191-1542-4703-2054,train,2,-1.0,-1,-1,True
T89JYE12U_19723-5907-20235-6419,train,0,0.05732,262144,15026,False
Z9CQA7FUT_2416-6058-2928-6570,train,1,0.195911,262144,51357,False
T3N4HDGX9_3147-5818-3659-6330,train,2,-1.0,-1,-1,True
T89JYE12U_938-7882-1450-8394,train,1,0.125244,262144,32832,False
YY8EPIW1C_12253-10210-12765-10722,train,1,0.360985,262144,94630,False
C4DNYINDU_1295-2391-1807-2903,train,1,0.357842,181161,64827,False
Y3RA9WAPY_3126-13029-3638-13541,train,1,0.278534,262144,73016,False
GTLUAY7IY_4383-2576-4895-3088,train,0,0.021519,262144,5641,False
LPQZATNKM_999-4219-1511-4731,train,2,0.415634,262144,108956,False
BL82HKNC4_874-5602-1386-6114,train,2,0.602347,146580,88292,False
CB77QWWG8_4352-7826-4864-8338,train,2,0.711971,192005,136702,False
HIQ7X77LW_5768-5682-6280-6194,train,1,0.254669,262144,66760,False
KWWC3J1HY_3066-3537-3578-4049,train,0,0.0,-1,0,False
AKV6YKFKI_2902-510-3414-1022,train,2,0.574541,201091,115535,False
T4DLVLKZ6_2410-2531-2922-3043,train,2,-1.0,-1,-1,True
KWWC3J1HY_3578-3537-4090-4049,train,0,0.0,-1,0,False
KJJIILQZN_1825-3715-2337-4227,train,1,0.298813,262144,78332,False
Z9CQA7FUT_914-4191-1426-4703,train,0,0.04805,262144,12596,False
2CRC6AJW8_4419-5437-4931-5949,train,1,0.21793,262144,57129,False
FWPBP7FL2_2238-1360-2750-1872,train,1,0.305386,262144,80055,False
BL82HKNC4_1044-915-1556-1427,train,2,0.532254,190024,101141,False
V29M8MVZH_2809-2004-3321-2516,train,0,0.07542,262144,19771,False
WVLNWZ83A_2172-4031-2684-4543,train,0,0.088943,262144,23316,False
Q99ZHNI1H_5918-2307-6430-2819,train,0,0.0,-1,0,False
ZMGGNMML1_8552-10901-9064-11413,train,2,0.902232,12724,11480,False
E2UI98KJP_8204-2203-8716-2715,train,0,0.0,-1,0,False
Y6UDNUNDT_2070-809-2582-1321,train,1,0.253922,262144,66564,False
LULKWVL8T_1400-2025-1912-2537,train,2,0.670856,262144,175861,False
LLKUGCFKV_2100-2314-2612-2826,train,2,0.510746,262144,133889,False
7EUXY4UJG_7233-9466-7745-9978,train,2,-1.0,-1,-1,True
T1IECFYT6_2081-298-2593-810,train,0,0.016861,138007,2327,False
DRTG1HAUZ_8631-1670-9143-2182,train,2,0.552528,262144,144842,False
7QEGPGTTI_4199-2561-4711-3073,train,0,0.090256,262144,23660,False
WKJHY3P7H_3041-5570-3553-6082,train,1,0.315594,262144,82731,False
TNA8UDELV_2073-619-2585-1131,train,2,0.904215,63893,57773,False
DB8MBX4ND_2566-1494-3078-2006,train,2,-1.0,-1,-1,True
9F2ZXUBB2_3577-2696-4089-3208,train,0,0.062912,262144,16492,False
LQUJNR9X1_8645-1954-9157-2466,train,0,0.0,-1,0,False
8Q6M6TZYW_1276-6136-1788-6648,train,1,0.137821,262144,36129,False
VM41WRAYA_4054-4284-4566-4796,train,1,0.173295,52852,9159,False
ICENPPRIH_3335-2379-3847-2891,train,2,-1.0,-1,-1,True
6ZYTV7YFE_3530-10010-4042-10522,train,0,0.048161,262144,12625,False
DEHW8FUIB_3394-3907-3906-4419,train,1,0.365101,262144,95709,False
39FDAB3FH_6660-581-7172-1093,train,2,-1.0,-1,-1,True
WJZJEE14I_4118-5806-4630-6318,train,0,0.028904,262144,7577,False
H76F7DR3P_1479-2707-1991-3219,train,0,0.0,-1,0,False
I3JTFQK9H_4167-2162-4679-2674,train,0,0.0,-1,0,False
NYIXWWPDF_4714-1848-5226-2360,train,2,0.910961,262144,238803,False
CBNRRDZ6G_2128-1585-2640-2097,train,2,-1.0,-1,-1,True
RJVTM4Q6P_1325-277-1837-789,train,1,0.145827,142786,20822,False
EWBIEFDP2_1861-1365-2373-1877,train,2,-1.0,-1,-1,True
29PWCB1DI_789-1323-1301-1835,train,1,0.391717,180697,70782,False
F2EHG1UUX_4641-821-5153-1333,train,1,0.156798,181680,28487,False
J4IXXECHN_1760-4559-2272-5071,train,2,0.464855,262144,121859,False
1HBK68KTK_5886-10014-6398-10526,train,0,0.049118,262144,12876,False
